timestamp,total_addresses,blocksize,price_USD,hashrate,total_eth_growth,market-cap-value,transactions
1438214400.0,9205.0,644.0,0.0,23.7569,72049306.59375,72049306.59375,8893.0
1438300800.0,9361.0,582.0,0.0,48.1584,72085498.3125,72085498.3125,0.0
1438387200.0,9476.0,575.0,0.0,55.2709,72113204.25,72113204.25,0.0
1438473600.0,9563.0,581.0,0.0,64.1779,72141427.6875,72141427.6875,0.0
1438560000.0,9639.0,587.0,0.0,69.8559,72169404.40625,72169404.40625,0.0
1438646400.0,9696.0,587.0,0.0,76.6115,72197882.84375,72197882.84375,0.0
1438732800.0,9749.0,579.0,0.0,81.9449,72225411.4375,72225411.4375,0.0
1438819200.0,9790.0,584.0,0.0,82.9366,72252486.90625,72252486.90625,0.0
1438905600.0,10314.0,633.0,3.0,89.6063,72279924.5625,72279924.5625,2050.0
1438992000.0,10730.0,668.0,1.22,97.6083,72307868.0,72307868.0,2881.0
1439078400.0,11004.0,618.0,0.0,102.5407,72335046.28125,72335046.28125,1329.0
1439164800.0,11679.0,631.0,0.0,113.1109,72362863.625,72362863.625,2037.0
1439251200.0,13576.0,692.0,0.99,126.6631,72390891.4375,72390891.4375,4963.0
1439337600.0,13913.0,653.0,1.3,132.7661,72418262.375,72418262.375,2036.0
1439424000.0,14459.0,666.0,1.91,144.8995,72446530.5,72446530.5,2842.0
1439510400.0,15024.0,660.0,1.8,183.5527,72477637.21875,72477637.21875,3174.0
1439596800.0,15407.0,638.0,1.79,213.9622,72506149.875,72506149.875,2284.0
1439683200.0,15698.0,641.0,1.37,220.8548,72533244.40625,72533244.40625,2440.0
1439769600.0,15984.0,635.0,1.3,245.4865,72561363.3125,72561363.3125,2512.0
1439856000.0,16268.0,648.0,1.36,253.7123,72587526.125,72587526.125,2494.0
1439942400.0,16553.0,653.0,1.25,269.2527,72614808.15625,72614808.15625,3246.0
1440028800.0,16773.0,650.0,1.55,252.3917,72635865.1875,72635865.1875,2303.0
1440115200.0,17070.0,668.0,1.45,263.4014,72662556.125,72662556.125,3919.0
1440201600.0,17313.0,648.0,1.4,298.2545,72690106.59375,72690106.59375,3579.0
1440288000.0,17662.0,681.0,1.38,303.082,72716362.21875,72716362.21875,4190.0
1440374400.0,17839.0,673.0,1.24,314.6624,72743695.5,72743695.5,4432.0
1440460800.0,18089.0,680.0,1.26,309.2154,72770431.59375,72770431.59375,4487.0
1440547200.0,18298.0,669.0,1.17,327.8673,72796569.5625,72796569.5625,4156.0
1440633600.0,18508.0,708.0,1.14,327.6196,72821102.375,72821102.375,5590.0
1440720000.0,18687.0,691.0,1.29,340.1254,72845327.53125,72845327.53125,4758.0
1440806400.0,18815.0,682.0,1.18,339.3919,72867852.53125,72867852.53125,4139.0
1440892800.0,19017.0,689.0,1.31,332.4474,72889306.125,72889306.125,4572.0
1440979200.0,19168.0,731.0,1.31,351.2291,72910599.5625,72910599.5625,5196.0
1441065600.0,19349.0,741.0,1.34,354.1181,72930942.53125,72930942.53125,5153.0
1441152000.0,19500.0,766.0,1.16,349.6263,72949329.875,72949329.875,5195.0
1441238400.0,19646.0,755.0,1.24,331.5756,72966710.8125,72966710.8125,4777.0
1441324800.0,19791.0,762.0,1.24,340.3879,72989792.6875,72989792.6875,5642.0
1441411200.0,19955.0,753.0,1.37,361.5994,73015421.75,73015421.75,5519.0
1441497600.0,20081.0,733.0,1.34,371.3126,73041590.03125,73041590.03125,5521.0
1441584000.0,20308.0,753.0,1.32,360.9598,73067050.5,73067050.5,5702.0
1441670400.0,20433.0,759.0,1.3,352.7229,73092943.0,73092943.0,5622.0
1441756800.0,20609.0,765.0,1.25,368.0392,73119370.65625,73119370.65625,5604.0
1441843200.0,20711.0,730.0,1.16,371.1206,73145814.875,73145814.875,5341.0
1441929600.0,20897.0,736.0,1.01,397.2576,73173054.71875,73173054.71875,6460.0
1442016000.0,21043.0,761.0,1.12,405.6008,73199455.8125,73199455.8125,5596.0
1442102400.0,21252.0,764.0,0.89,412.3321,73225627.21875,73225627.21875,6057.0
1442188800.0,21409.0,771.0,0.96,380.4038,73251215.34375,73251215.34375,5572.0
1442275200.0,21581.0,755.0,0.95,366.6357,73276830.65625,73276830.65625,5409.0
1442361600.0,21719.0,739.0,0.96,362.0796,73303148.78125,73303148.78125,5872.0
1442448000.0,21826.0,753.0,0.92,342.0493,73328584.40625,73328584.40625,5368.0
1442534400.0,21999.0,785.0,0.85,326.1315,73354486.125,73354486.125,5802.0
1442620800.0,22106.0,735.0,0.9,332.9998,73381665.8125,73381665.8125,5205.0
1442707200.0,22230.0,766.0,0.93,390.7766,73409648.46875,73409648.46875,6402.0
1442793600.0,22363.0,779.0,0.9,393.8171,73436300.34375,73436300.34375,6305.0
1442880000.0,22496.0,807.0,0.87,395.4227,73462670.65625,73462670.65625,6804.0
1442966400.0,22648.0,784.0,0.9,422.5629,73489750.96875,73489750.96875,7404.0
1443052800.0,22783.0,782.0,0.83,417.591,73516136.75,73516136.75,6224.0
1443139200.0,22902.0,767.0,0.69,421.4033,73543140.1875,73543140.1875,5851.0
1443225600.0,22964.0,765.0,0.71,423.4245,73569050.5,73569050.5,5907.0
1443312000.0,23045.0,725.0,0.77,412.8378,73594061.59375,73594061.59375,5760.0
1443398400.0,23160.0,755.0,0.62,379.0354,73618775.8125,73618775.8125,6123.0
1443484800.0,23283.0,762.0,0.59,330.5963,73643144.25,73643144.25,5738.0
1443571200.0,23385.0,742.0,0.73,315.1845,73668238.0,73668238.0,5870.0
1443657600.0,23482.0,741.0,0.67,347.9262,73695660.03125,73695660.03125,6421.0
1443744000.0,23563.0,773.0,0.66,364.9391,73722573.15625,73722573.15625,6063.0
1443830400.0,23689.0,769.0,0.7,378.3587,73749026.90625,73749026.90625,6112.0
1443916800.0,23777.0,776.0,0.68,360.3209,73774507.0625,73774507.0625,6624.0
1444003200.0,23909.0,771.0,0.66,373.8427,73800643.9375,73800643.9375,6279.0
1444089600.0,24005.0,781.0,0.63,361.6866,73825680.5,73825680.5,6458.0
1444176000.0,24102.0,808.0,0.61,354.5899,73851814.09375,73851814.09375,7121.0
1444262400.0,24168.0,789.0,0.62,364.4138,73878596.28125,73878596.28125,6926.0
1444348800.0,24243.0,779.0,0.64,355.5959,73904043.9375,73904043.9375,6763.0
1444435200.0,24303.0,778.0,0.64,351.084,73929543.625,73929543.625,6529.0
1444521600.0,24359.0,748.0,0.61,368.0058,73956054.40625,73956054.40625,6023.0
1444608000.0,24473.0,787.0,0.65,378.7687,73982854.40625,73982854.40625,6593.0
1444694400.0,24675.0,818.0,0.6,384.9138,74009522.6875,74009522.6875,6818.0
1444780800.0,24906.0,791.0,0.51,379.3914,74035398.3125,74035398.3125,6830.0
1444867200.0,25142.0,824.0,0.6,361.6693,74061008.78125,74061008.78125,6499.0
1444953600.0,25248.0,827.0,0.52,336.9025,74086450.1875,74086450.1875,6795.0
1445040000.0,25356.0,788.0,0.54,360.0608,74112900.8125,74112900.8125,6567.0
1445126400.0,25489.0,812.0,0.51,349.8902,74138749.09375,74138749.09375,6481.0
1445212800.0,25729.0,802.0,0.49,347.3344,74164715.8125,74164715.8125,6604.0
1445299200.0,25828.0,770.0,0.44,343.9115,74190908.3125,74190908.3125,5897.0
1445385600.0,26090.0,774.0,0.43,346.8015,74216954.71875,74216954.71875,6182.0
1445472000.0,26244.0,782.0,0.61,326.6268,74242285.5,74242285.5,5979.0
1445558400.0,26449.0,818.0,0.57,365.8809,74269844.09375,74269844.09375,6888.0
1445644800.0,26892.0,771.0,0.55,387.2388,74296959.09375,74296959.09375,6361.0
1445731200.0,27220.0,751.0,0.64,399.05,74323773.3125,74323773.3125,5830.0
1445817600.0,27534.0,765.0,0.71,379.5194,74349688.625,74349688.625,5938.0
1445904000.0,27744.0,815.0,0.84,402.6895,74377214.875,74377214.875,6784.0
1445990400.0,27918.0,808.0,0.97,399.8592,74403563.3125,74403563.3125,7346.0
1446076800.0,28188.0,814.0,1.11,428.9193,74431070.34375,74431070.34375,7836.0
1446163200.0,28770.0,781.0,1.14,461.8848,74458794.25,74458794.25,7941.0
1446249600.0,29166.0,812.0,0.88,474.3059,74486542.0625,74486542.0625,7557.0
1446336000.0,29676.0,783.0,1.05,475.3902,74514722.21875,74514722.21875,6915.0
1446422400.0,29973.0,779.0,0.97,458.2611,74541856.4375,74541856.4375,6558.0
1446508800.0,30326.0,844.0,0.98,441.5678,74569462.21875,74569462.21875,7399.0
1446595200.0,30608.0,762.0,0.83,465.7518,74597178.625,74597178.625,7037.0
1446681600.0,30815.0,813.0,0.9,455.3749,74624470.03125,74624470.03125,7498.0
1446768000.0,30968.0,812.0,0.94,464.8882,74651892.21875,74651892.21875,7882.0
1446854400.0,31514.0,1005.0,0.93,443.1504,74678607.53125,74678607.53125,10996.0
1446940800.0,32153.0,1015.0,1.0,459.0328,74705896.59375,74705896.59375,12413.0
1447027200.0,32455.0,786.0,1.01,461.3202,74732956.125,74732956.125,7689.0
1447113600.0,32634.0,834.0,0.9,463.7579,74760400.1875,74760400.1875,8151.0
1447200000.0,32804.0,1044.0,0.75,454.769,74788226.75,74788226.75,10217.0
1447286400.0,32918.0,874.0,0.89,465.8401,74816251.28125,74816251.28125,9534.0
1447372800.0,33055.0,808.0,0.9,479.0797,74844436.4375,74844436.4375,7891.0
1447459200.0,33157.0,938.0,0.88,481.9432,74872794.09375,74872794.09375,7211.0
1447545600.0,33264.0,797.0,0.92,505.889,74900914.25,74900914.25,7170.0
1447632000.0,33376.0,782.0,0.93,499.1223,74928309.40625,74928309.40625,7442.0
1447718400.0,33512.0,762.0,1.0,500.689,74956103.0,74956103.0,7145.0
1447804800.0,33629.0,774.0,1.0,515.9244,74983355.03125,74983355.03125,7373.0
1447891200.0,33765.0,882.0,0.96,527.3325,75009918.46875,75009918.46875,8876.0
1447977600.0,33883.0,814.0,0.92,444.6029,75035048.9375,75035048.9375,6348.0
1448064000.0,33999.0,832.0,0.97,452.9449,75061831.125,75061831.125,6822.0
1448150400.0,34447.0,816.0,0.99,453.2137,75088819.71875,75088819.71875,7083.0
1448236800.0,34594.0,863.0,0.93,460.4471,75116092.0625,75116092.0625,8260.0
1448323200.0,34812.0,828.0,0.93,451.9348,75142940.1875,75142940.1875,7152.0
1448409600.0,34913.0,807.0,0.87,437.6937,75169412.0625,75169412.0625,7098.0
1448496000.0,35071.0,784.0,0.87,440.4046,75195950.5,75195950.5,7278.0
1448582400.0,35136.0,790.0,0.88,458.006,75223837.375,75223837.375,6639.0
1448668800.0,35204.0,774.0,0.93,460.0296,75251045.34375,75251045.34375,6817.0
1448755200.0,35288.0,776.0,0.88,467.2217,75278393.15625,75278393.15625,6853.0
1448841600.0,35402.0,864.0,0.9,470.9538,75305749.40625,75305749.40625,8986.0
1448928000.0,35508.0,847.0,0.87,470.8828,75333292.21875,75333292.21875,6794.0
1449014400.0,35607.0,819.0,0.83,446.5842,75359299.25,75359299.25,6502.0
1449100800.0,35709.0,778.0,0.83,465.4228,75387362.53125,75387362.53125,6971.0
1449187200.0,35879.0,804.0,0.84,464.769,75414041.90625,75414041.90625,6898.0
1449273600.0,36022.0,835.0,0.86,484.0832,75440623.78125,75440623.78125,6784.0
1449360000.0,36291.0,877.0,0.84,456.1653,75466879.5625,75466879.5625,9103.0
1449446400.0,36437.0,775.0,0.81,451.5806,75493598.46875,75493598.46875,7141.0
1449532800.0,36557.0,771.0,0.81,440.4392,75519910.96875,75519910.96875,6697.0
1449619200.0,36673.0,779.0,0.8,451.5592,75548235.03125,75548235.03125,7001.0
1449705600.0,36820.0,820.0,0.84,472.5491,75575712.375,75575712.375,7444.0
1449792000.0,36951.0,884.0,0.9,482.2872,75602735.1875,75602735.1875,8105.0
1449878400.0,37373.0,916.0,0.97,485.3189,75629941.75,75629941.75,8205.0
1449964800.0,37569.0,845.0,0.93,527.4325,75657849.09375,75657849.09375,7426.0
1450051200.0,37729.0,1752.0,0.99,507.6232,75684557.6875,75684557.6875,15550.0
1450137600.0,37850.0,1834.0,1.0,525.7241,75711572.21875,75711572.21875,21098.0
1450224000.0,37990.0,1216.0,0.82,507.043,75738029.5625,75738029.5625,10304.0
1450310400.0,38358.0,1053.0,0.94,525.5147,75764912.6875,75764912.6875,9612.0
1450396800.0,38634.0,1057.0,0.92,521.94,75791584.25,75791584.25,9032.0
1450483200.0,38756.0,1009.0,0.92,521.0237,75818278.78125,75818278.78125,9314.0
1450569600.0,38902.0,1103.0,1.04,508.7178,75844714.875,75844714.875,9879.0
1450656000.0,39082.0,1172.0,0.9,503.4873,75871172.6875,75871172.6875,12063.0
1450742400.0,39208.0,2045.0,0.89,532.5519,75898547.0625,75898547.0625,21027.0
1450828800.0,39317.0,1544.0,0.86,515.6242,75925946.4375,75925946.4375,22740.0
1450915200.0,39422.0,1292.0,0.87,510.9724,75952633.0,75952633.0,13494.0
1451001600.0,39537.0,1042.0,0.9,513.0784,75979436.59375,75979436.59375,9521.0
1451088000.0,39678.0,1074.0,0.85,503.1197,76005996.75,76005996.75,10726.0
1451174400.0,39822.0,1575.0,0.91,513.1455,76032850.5,76032850.5,21867.0
1451260800.0,40010.0,1239.0,0.87,519.2876,76059908.46875,76059908.46875,12368.0
1451347200.0,40182.0,1200.0,0.91,507.0365,76086569.5625,76086569.5625,11358.0
1451433600.0,40333.0,1564.0,0.93,505.9181,76113305.8125,76113305.8125,21767.0
1451520000.0,40566.0,1057.0,0.94,511.0014,76140217.84375,76140217.84375,10301.0
1451606400.0,40701.0,885.0,0.96,498.5749,76166284.40625,76166284.40625,8233.0
1451692800.0,40850.0,954.0,0.97,492.1201,76193668.3125,76193668.3125,9164.0
1451779200.0,41000.0,955.0,0.97,509.4547,76221344.09375,76221344.09375,9258.0
1451865600.0,41198.0,981.0,0.95,508.1827,76248764.71875,76248764.71875,9474.0
1451952000.0,41381.0,1396.0,0.94,513.2618,76276603.9375,76276603.9375,16430.0
1452038400.0,41647.0,1553.0,0.97,513.8092,76304229.40625,76304229.40625,17074.0
1452124800.0,41869.0,1550.0,0.96,490.9855,76331251.59375,76331251.59375,22075.0
1452211200.0,42078.0,1080.0,1.0,516.4913,76359248.3125,76359248.3125,10919.0
1452297600.0,42411.0,1209.0,1.0,514.4362,76386844.09375,76386844.09375,11793.0
1452384000.0,42678.0,1044.0,1.02,510.7642,76414132.0625,76414132.0625,10320.0
1452470400.0,43005.0,1058.0,1.08,541.9062,76441137.21875,76441137.21875,10893.0
1452556800.0,43351.0,1094.0,1.13,522.5879,76467038.0,76467038.0,10862.0
1452643200.0,43579.0,1423.0,1.14,508.8842,76493573.3125,76493573.3125,17665.0
1452729600.0,43804.0,1062.0,1.15,532.0852,76520492.53125,76520492.53125,10653.0
1452816000.0,44209.0,1006.0,1.2,550.7681,76547289.875,76547289.875,9875.0
1452902400.0,44494.0,967.0,1.22,557.6853,76573813.0,76573813.0,10664.0
1452988800.0,44771.0,887.0,1.27,548.1829,76600412.84375,76600412.84375,9747.0
1453075200.0,45167.0,1057.0,1.45,575.3153,76627033.0,76627033.0,12916.0
1453161600.0,45486.0,1107.0,1.27,572.2182,76653125.8125,76653125.8125,13420.0
1453248000.0,45937.0,959.0,1.53,572.1047,76679668.3125,76679668.3125,10610.0
1453334400.0,46362.0,944.0,1.54,573.709,76705587.53125,76705587.53125,10734.0
1453420800.0,46783.0,1027.0,1.52,597.3168,76731842.53125,76731842.53125,13848.0
1453507200.0,47374.0,906.0,2.02,596.8191,76757612.21875,76757612.21875,11025.0
1453593600.0,48105.0,993.0,2.1,628.651,76784855.1875,76784855.1875,12798.0
1453680000.0,48925.0,1335.0,2.49,605.5737,76810552.21875,76810552.21875,17121.0
1453766400.0,49844.0,1228.0,2.29,658.7338,76837541.4375,76837541.4375,16511.0
1453852800.0,50637.0,1566.0,2.42,647.7358,76863642.21875,76863642.21875,18747.0
1453939200.0,51643.0,1424.0,2.52,624.3007,76890206.90625,76890206.90625,16765.0
1454025600.0,52611.0,1308.0,2.42,639.9955,76916367.375,76916367.375,16395.0
1454112000.0,53598.0,1179.0,2.44,647.0259,76942560.5,76942560.5,14661.0
1454198400.0,54494.0,1135.0,2.21,615.8746,76968242.375,76968242.375,14166.0
1454284800.0,55186.0,1081.0,2.16,654.1278,76994673.625,76994673.625,14199.0
1454371200.0,55768.0,1077.0,2.43,630.3772,77020542.0625,77020542.0625,14291.0
1454457600.0,56445.0,1060.0,2.44,672.6015,77047840.03125,77047840.03125,14274.0
1454544000.0,57050.0,1087.0,2.55,670.991,77074402.375,77074402.375,14371.0
1454630400.0,57863.0,1117.0,2.55,670.5626,77100960.96875,77100960.96875,15249.0
1454716800.0,58402.0,1678.0,2.53,647.0863,77127306.75,77127306.75,31418.0
1454803200.0,58925.0,1026.0,2.99,670.8703,77153991.4375,77153991.4375,14264.0
1454889600.0,59593.0,1034.0,3.15,700.3927,77180646.4375,77180646.4375,14719.0
1454976000.0,60346.0,1032.0,3.75,674.4033,77207117.53125,77207117.53125,15517.0
1455062400.0,61635.0,1106.0,4.35,686.6895,77233278.78125,77233278.78125,17141.0
1455148800.0,63947.0,1280.0,6.35,715.549,77259756.59375,77259756.59375,21440.0
1455235200.0,65483.0,1171.0,5.38,689.224,77286258.625,77286258.625,18109.0
1455321600.0,66901.0,1222.0,5.25,728.3101,77313140.1875,77313140.1875,19327.0
1455408000.0,68010.0,1140.0,5.18,744.6017,77339469.25,77339469.25,16624.0
1455494400.0,68996.0,1127.0,5.23,760.8675,77365694.5625,77365694.5625,17159.0
1455580800.0,69956.0,1128.0,4.26,758.1305,77392140.34375,77392140.34375,17549.0
1455667200.0,70919.0,1265.0,3.84,737.5344,77417812.375,77417812.375,19990.0
1455753600.0,71720.0,1109.0,4.35,723.4539,77444027.21875,77444027.21875,16969.0
1455840000.0,73097.0,1157.0,4.46,758.4649,77470682.6875,77470682.6875,18412.0
1455926400.0,73761.0,1046.0,4.37,772.541,77497243.46875,77497243.46875,16714.0
1456012800.0,75500.0,1051.0,4.64,776.957,77523780.03125,77523780.03125,17119.0
1456099200.0,76417.0,1090.0,5.61,818.0979,77550537.84375,77550537.84375,18190.0
1456185600.0,77363.0,1117.0,5.66,822.7791,77576707.84375,77576707.84375,18482.0
1456272000.0,78179.0,1109.0,6.2,822.5628,77603134.71875,77603134.71875,19540.0
1456358400.0,79187.0,1114.0,5.95,833.5308,77629958.46875,77629958.46875,19503.0
1456444800.0,80568.0,1289.0,5.97,851.8002,77656612.53125,77656612.53125,21068.0
1456531200.0,81372.0,1102.0,6.3,871.6768,77682812.375,77682812.375,18981.0
1456617600.0,82742.0,1091.0,6.48,889.7172,77709234.40625,77709234.40625,19063.0
1456704000.0,84582.0,1175.0,6.36,868.457,77734463.9375,77734463.9375,20358.0
1456790400.0,86447.0,1157.0,7.6,887.58,77760945.03125,77760945.03125,21778.0
1456876800.0,88628.0,1199.0,8.69,915.7752,77787589.25,77787589.25,23562.0
1456963200.0,90921.0,1248.0,9.35,945.4459,77813700.5,77813700.5,24837.0
1457049600.0,93327.0,1249.0,9.96,970.9779,77839585.8125,77839585.8125,24287.0
1457136000.0,96435.0,1314.0,10.97,1022.7687,77866168.0,77866168.0,27115.0
